timestamp,open,high,low,close,volume
2026-06-05 04:25:00,63506.35,63542.99,63488.6,63540.22,2.39089362
2026-06-05 04:26:00,63533.9,63585.34,63521.01,63575.99,2.27201105
2026-06-05 04:27:00,63591.23,63591.23,63479.83,63492.05,4.95597535
2026-06-05 04:28:00,63485.6,63494.98,63401.32,63412.67,5.48145767
2026-06-05 04:29:00,63409.74,63450.38,63380.68,63434.87,2.6798267
2026-06-05 04:30:00,63452.0,63463.98,63433.78,63433.78,0.70410731
2026-06-05 04:31:00,63433.78,63433.78,63354.11,63377.19,3.04870021
2026-06-05 04:32:00,63362.51,63400.01,63362.51,63394.92,0.90075945
2026-06-05 04:33:00,63394.93,63453.35,63384.4,63384.4,0.90383294
2026-06-05 04:34:00,63370.26,63371.92,63322.64,63371.92,1.1540392
2026-06-05 04:35:00,63381.8,63396.57,63320.95,63329.43,0.97452154
2026-06-05 04:36:00,63343.44,63360.25,63289.41,63299.79,1.54753815
2026-06-05 04:37:00,63299.78,63322.52,63235.0,63304.07,3.43518131
2026-06-05 04:38:00,63322.56,63366.77,63291.1,63291.1,0.82084689
2026-06-05 04:39:00,63291.11,63308.06,63226.94,63246.0,1.29105919
2026-06-05 04:40:00,63250.64,63250.64,63150.65,63155.0,4.3715642
2026-06-05 04:41:00,63141.97,63208.24,63061.0,63208.24,4.16306085
2026-06-05 04:42:00,63208.23,63325.0,63183.53,63286.03,2.00405674
2026-06-05 04:43:00,63286.02,63377.19,63286.02,63377.19,1.07410773
2026-06-05 04:44:00,63377.18,63432.67,63326.52,63432.67,3.08059448
2026-06-05 04:45:00,63439.85,63479.0,63395.17,63406.81,4.88144093
2026-06-05 04:46:00,63397.46,63414.12,63313.0,63357.7,2.84386844
2026-06-05 04:47:00,63347.48,63398.22,63333.01,63389.66,1.03606062
2026-06-05 04:48:00,63399.0,63420.0,63371.77,63404.27,1.93967868
2026-06-05 04:49:00,63388.0,63401.61,63350.43,63350.44,1.24355295
2026-06-05 04:50:00,63350.43,63350.44,63289.01,63304.28,0.92009364
2026-06-05 04:51:00,63304.27,63320.01,63304.27,63313.34,0.28849248
2026-06-05 04:52:00,63313.77,63313.77,63280.31,63302.96,0.3899284
2026-06-05 04:53:00,63307.45,63380.64,63307.45,63350.03,0.37174664
2026-06-05 04:54:00,63360.88,63413.29,63360.88,63394.65,1.12449742
2026-06-05 04:55:00,63387.01,63387.01,63216.99,63216.99,1.80760005
2026-06-05 04:56:00,63238.5,63279.92,63205.87,63222.41,1.29729766
2026-06-05 04:57:00,63202.46,63264.24,63202.46,63264.24,0.90989669
2026-06-05 04:58:00,63268.59,63268.59,63223.0,63241.9,0.69669272
2026-06-05 04:59:00,63252.81,63252.81,63208.0,63226.0,1.34735891
2026-06-05 05:00:00,63222.05,63241.52,63145.46,63239.87,4.10766054
2026-06-05 05:01:00,63229.0,63348.37,63216.28,63338.96,3.2779242
2026-06-05 05:02:00,63310.58,63390.82,63301.99,63390.82,2.16888644
2026-06-05 05:03:00,63390.82,63440.5,63352.62,63374.75,2.50261242
2026-06-05 05:04:00,63398.45,63398.45,63235.97,63253.69,5.76072637
2026-06-05 05:05:00,63251.82,63331.68,63215.37,63255.99,6.16685448
2026-06-05 05:06:00,63229.17,63283.0,63179.13,63224.31,4.92927516
2026-06-05 05:07:00,63221.6,63221.6,63135.17,63178.51,3.00947432
2026-06-05 05:08:00,63178.51,63223.65,63131.03,63203.3,4.60865216
2026-06-05 05:09:00,63181.58,63313.45,63181.58,63226.89,6.71838615
2026-06-05 05:10:00,63207.01,63254.96,63172.0,63205.06,5.28198413
2026-06-05 05:11:00,63218.09,63318.97,63193.45,63315.43,4.19262022
2026-06-05 05:12:00,63302.73,63340.85,63257.13,63307.08,2.498694
2026-06-05 05:13:00,63301.06,63317.08,63165.83,63165.83,1.18915877
2026-06-05 05:14:00,63179.5,63265.85,63150.0,63232.01,3.58523987
2026-06-05 05:15:00,63232.0,63320.49,63223.47,63308.51,1.63147067
2026-06-05 05:16:00,63270.01,63305.26,63225.67,63266.96,3.26390327
2026-06-05 05:17:00,63281.79,63384.77,63261.4,63343.02,3.96875981
2026-06-05 05:18:00,63343.01,63343.01,63271.08,63312.25,4.2825125
2026-06-05 05:19:00,63311.51,63344.96,63275.99,63342.92,1.83256316
2026-06-05 05:20:00,63328.09,63328.09,63278.38,63320.68,1.33451941
2026-06-05 05:21:00,63331.1,63341.34,63274.82,63274.82,0.7825639
2026-06-05 05:22:00,63281.26,63312.65,63246.53,63283.36,2.4534956
2026-06-05 05:23:00,63283.35,63374.35,63282.76,63345.0,1.12957227
2026-06-05 05:24:00,63332.0,63387.61,63311.37,63313.94,1.88650121
2026-06-05 05:25:00,63328.14,63335.24,63248.37,63289.0,2.42438702
2026-06-05 05:26:00,63289.01,63295.33,63244.9,63295.33,1.46617899
2026-06-05 05:27:00,63312.29,63344.87,63283.79,63343.4,2.72868786
2026-06-05 05:28:00,63343.4,63381.45,63298.52,63316.24,0.97033461
2026-06-05 05:29:00,63316.24,63316.25,63263.13,63288.32,1.18082868
2026-06-05 05:30:00,63277.29,63317.11,63236.73,63278.3,3.05426164
2026-06-05 05:31:00,63279.77,63347.29,63251.6,63256.0,1.40493249
2026-06-05 05:32:00,63265.43,63297.31,63223.0,63285.77,2.69193408
2026-06-05 05:33:00,63275.16,63317.96,63216.34,63218.8,1.20469458
2026-06-05 05:34:00,63218.79,63257.87,63179.14,63179.14,2.63369093
2026-06-05 05:35:00,63182.77,63333.6,63182.53,63333.59,0.60183696
2026-06-05 05:36:00,63318.18,63370.78,63264.9,63332.99,3.94759875
2026-06-05 05:37:00,63319.01,63342.91,63257.07,63270.9,4.47365821
2026-06-05 05:38:00,63270.03,63359.32,63257.07,63359.32,0.68471611
2026-06-05 05:39:00,63353.03,63406.38,63283.0,63402.32,7.25453272
2026-06-05 05:40:00,63411.76,63472.72,63382.89,63469.98,1.22272626
2026-06-05 05:41:00,63469.98,63519.57,63425.94,63472.55,4.93359867
2026-06-05 05:42:00,63468.79,63476.17,63407.35,63449.07,1.79507031
2026-06-05 05:43:00,63449.07,63453.95,63404.0,63404.0,1.76882201
2026-06-05 05:44:00,63407.17,63462.76,63405.26,63445.65,3.23355992
2026-06-05 05:45:00,63434.0,63494.25,63434.0,63481.01,6.47209181
2026-06-05 05:46:00,63481.01,63500.93,63369.31,63392.45,2.23023548
2026-06-05 05:47:00,63392.45,63460.29,63392.45,63460.29,1.24210834
2026-06-05 05:48:00,63460.29,63602.54,63459.44,63578.98,1.9623292
2026-06-05 05:49:00,63584.58,63587.05,63537.84,63544.11,1.72990263
2026-06-05 05:50:00,63561.1,63572.0,63504.69,63505.41,1.49565216
2026-06-05 05:51:00,63513.18,63545.18,63469.44,63545.18,1.44886251
2026-06-05 05:52:00,63545.19,63549.91,63516.02,63540.86,1.20921162
2026-06-05 05:53:00,63540.85,63597.53,63540.85,63577.69,2.65786382
2026-06-05 05:54:00,63577.69,63582.42,63558.4,63576.0,0.50150928
2026-06-05 05:55:00,63575.99,63587.76,63555.0,63569.42,1.67366243
2026-06-05 05:56:00,63570.19,63623.97,63559.63,63603.66,2.17141999
2026-06-05 05:57:00,63611.02,63697.75,63611.02,63667.18,1.02374736
2026-06-05 05:58:00,63666.0,63697.75,63627.46,63670.51,1.00259605
2026-06-05 05:59:00,63673.32,63701.46,63667.72,63672.14,0.98782207
2026-06-05 06:00:00,63672.13,63679.34,63622.34,63679.34,0.77598501
2026-06-05 06:01:00,63694.21,63694.21,63605.48,63644.51,1.08617668
2026-06-05 06:02:00,63651.52,63659.99,63626.95,63634.88,1.09725079
2026-06-05 06:03:00,63626.92,63677.85,63617.35,63677.85,1.50308494
2026-06-05 06:04:00,63678.92,63776.78,63676.1,63756.76,1.12533715
2026-06-05 06:05:00,63771.29,63776.42,63729.46,63739.65,0.73477152
2026-06-05 06:06:00,63751.75,63751.75,63692.03,63705.77,1.34259475
2026-06-05 06:07:00,63705.77,63775.66,63705.77,63765.41,1.84262163
2026-06-05 06:08:00,63754.07,63780.0,63707.56,63721.6,1.34854055
2026-06-05 06:09:00,63733.03,63733.03,63685.18,63702.39,0.87709952
2026-06-05 06:10:00,63695.34,63705.82,63596.89,63596.89,1.3809872
2026-06-05 06:11:00,63596.89,63608.02,63578.01,63579.76,0.09473345
2026-06-05 06:12:00,63572.62,63611.98,63571.01,63584.99,0.71564139
2026-06-05 06:13:00,63580.93,63596.31,63547.29,63570.81,1.21536918
2026-06-05 06:14:00,63572.99,63573.0,63544.0,63544.0,0.56035486
2026-06-05 06:15:00,63530.78,63554.19,63501.02,63536.55,0.80395732
2026-06-05 06:16:00,63533.83,63555.07,63493.6,63493.6,0.43548261
2026-06-05 06:17:00,63493.0,63493.0,63444.01,63444.01,1.47916422
2026-06-05 06:18:00,63443.02,63452.91,63345.81,63352.4,0.72510592
2026-06-05 06:19:00,63370.44,63400.65,63334.0,63334.0,1.42896328
2026-06-05 06:20:00,63304.75,63371.59,63304.75,63358.66,1.42450269
2026-06-05 06:21:00,63351.07,63409.9,63328.69,63379.62,1.0554794
2026-06-05 06:22:00,63397.62,63424.9,63379.45,63395.1,0.67366792
2026-06-05 06:23:00,63396.0,63409.45,63327.28,63347.69,1.10090323
2026-06-05 06:24:00,63328.77,63399.14,63328.77,63382.05,0.615581
2026-06-05 06:25:00,63375.5,63401.63,63353.42,63376.0,0.88386243
2026-06-05 06:26:00,63396.7,63399.85,63352.06,63370.16,0.58467883
2026-06-05 06:27:00,63368.55,63469.29,63367.6,63445.32,5.49672267
2026-06-05 06:28:00,63464.0,63477.42,63441.21,63441.21,0.64654802
2026-06-05 06:29:00,63450.29,63460.6,63411.0,63411.0,0.63900269
2026-06-05 06:30:00,63404.51,63439.59,63391.24,63434.96,0.54740681
2026-06-05 06:31:00,63414.56,63584.12,63407.68,63574.23,0.7905028
2026-06-05 06:32:00,63558.31,63558.31,63495.37,63525.5,0.54239622
2026-06-05 06:33:00,63521.5,63530.39,63503.05,63510.38,0.4951407
2026-06-05 06:34:00,63519.01,63552.59,63495.38,63552.59,0.49382814
2026-06-05 06:35:00,63552.6,63608.27,63533.99,63602.0,1.02758314
2026-06-05 06:36:00,63602.0,63638.24,63598.01,63627.33,1.11548048
2026-06-05 06:37:00,63616.79,63630.56,63589.45,63589.47,0.85599382
2026-06-05 06:38:00,63589.47,63605.62,63575.1,63598.99,0.9927897
2026-06-05 06:39:00,63597.99,63644.12,63590.57,63641.33,0.41612754
2026-06-05 06:40:00,63641.33,63691.54,63641.32,63673.95,1.09564128
2026-06-05 06:41:00,63671.09,63710.14,63671.09,63695.45,0.78112824
2026-06-05 06:42:00,63695.44,63695.44,63661.96,63672.01,0.84981921
2026-06-05 06:43:00,63687.86,63728.78,63687.86,63705.7,0.59506984
2026-06-05 06:44:00,63705.69,63714.47,63687.0,63687.0,0.83399145
2026-06-05 06:45:00,63691.74,63708.82,63643.86,63650.11,2.40055153
2026-06-05 06:46:00,63650.11,63674.5,63629.56,63640.59,2.56606023
2026-06-05 06:47:00,63640.59,63675.58,63629.28,63651.2,0.527241
2026-06-05 06:48:00,63641.12,63677.72,63641.12,63677.72,0.26487875
2026-06-05 06:49:00,63685.98,63686.64,63651.98,63686.64,0.70287054
2026-06-05 06:50:00,63700.0,63810.93,63700.0,63810.93,0.69909096
2026-06-05 06:51:00,63813.0,63815.92,63769.91,63796.99,1.29290026
2026-06-05 06:52:00,63788.61,63789.36,63739.26,63769.82,0.6914038
2026-06-05 06:53:00,63769.81,63799.0,63769.81,63773.25,0.90848878
2026-06-05 06:54:00,63770.43,63784.93,63761.29,63784.93,0.17614969
2026-06-05 06:55:00,63789.91,63853.85,63784.06,63851.05,1.88313501
2026-06-05 06:56:00,63851.06,63852.15,63732.19,63732.19,2.85412799
2026-06-05 06:57:00,63721.74,63750.48,63702.44,63750.48,0.5355623
2026-06-05 06:58:00,63761.8,63811.81,63761.8,63811.81,0.46080141
2026-06-05 06:59:00,63804.93,63815.66,63804.93,63814.8,0.09294411
2026-06-05 07:00:00,63811.0,63811.0,63687.26,63696.1,2.44184625
2026-06-05 07:01:00,63706.59,63748.33,63669.03,63710.07,3.29304817
2026-06-05 07:02:00,63668.42,63771.19,63657.51,63750.94,0.54975936
2026-06-05 07:03:00,63752.42,63786.0,63738.25,63752.17,1.15304644
2026-06-05 07:04:00,63719.46,63719.46,63666.91,63670.91,0.67409872
2026-06-05 07:05:00,63660.76,63754.99,63660.76,63736.84,0.90462567
2026-06-05 07:06:00,63720.13,63765.18,63693.77,63765.18,0.58892073
2026-06-05 07:07:00,63765.18,63765.18,63683.87,63711.77,1.07145538
2026-06-05 07:08:00,63714.67,63725.0,63661.48,63709.0,0.62125012
2026-06-05 07:09:00,63723.44,63757.06,63705.03,63757.06,0.66509946
2026-06-05 07:10:00,63752.87,63784.52,63742.61,63746.0,0.82319896
2026-06-05 07:11:00,63728.99,63728.99,63679.56,63679.56,2.00214657
2026-06-05 07:12:00,63678.67,63678.67,63635.0,63665.23,1.61330955
2026-06-05 07:13:00,63656.0,63680.84,63617.7,63635.0,0.84536537
2026-06-05 07:14:00,63613.33,63613.33,63581.0,63589.01,0.84404522
2026-06-05 07:15:00,63592.04,63615.99,63576.25,63613.6,2.29911633
2026-06-05 07:16:00,63613.6,63627.22,63576.0,63584.0,3.02927701
2026-06-05 07:17:00,63584.0,63607.96,63543.68,63549.53,2.23507745
2026-06-05 07:18:00,63549.52,63558.2,63524.42,63548.32,0.78310997
2026-06-05 07:19:00,63548.33,63635.0,63548.33,63619.49,0.49807077
2026-06-05 07:20:00,63628.11,63812.41,63628.11,63797.81,2.22059321
2026-06-05 07:21:00,63788.02,63794.24,63716.96,63784.26,1.0047273
2026-06-05 07:22:00,63783.53,63783.53,63705.92,63763.75,0.46423626
2026-06-05 07:23:00,63763.75,63831.98,63763.75,63812.67,3.0963478
2026-06-05 07:24:00,63825.45,63840.2,63760.84,63769.16,1.55085778
2026-06-05 07:25:00,63755.41,63768.97,63636.35,63636.35,1.2402445
2026-06-05 07:26:00,63647.05,63722.89,63628.11,63722.89,2.20912022
2026-06-05 07:27:00,63722.89,63760.84,63660.57,63751.98,0.91167534
2026-06-05 07:28:00,63754.02,63783.48,63749.1,63780.54,0.56295556
2026-06-05 07:29:00,63783.0,63835.79,63775.01,63835.79,0.97136176
2026-06-05 07:30:00,63843.47,63878.55,63831.0,63853.02,2.2003867
2026-06-05 07:31:00,63853.02,63886.6,63842.47,63877.8,0.51742869
2026-06-05 07:32:00,63890.49,63915.41,63785.59,63789.02,1.12736149
2026-06-05 07:33:00,63785.83,63854.46,63767.49,63837.92,0.8975434
2026-06-05 07:34:00,63841.24,63841.66,63806.8,63815.74,0.57638717
2026-06-05 07:35:00,63820.36,63820.36,63715.01,63719.99,1.24367351
2026-06-05 07:36:00,63719.99,63761.56,63719.26,63723.91,0.87415511
2026-06-05 07:37:00,63723.92,63738.78,63636.3,63655.41,2.50590429
2026-06-05 07:38:00,63665.87,63687.56,63605.33,63667.01,0.95912609
2026-06-05 07:39:00,63679.79,63776.46,63679.79,63776.46,0.99550666
2026-06-05 07:40:00,63797.02,63797.02,63745.26,63752.79,0.93544157
2026-06-05 07:41:00,63739.24,63748.96,63672.33,63672.33,0.37138581
2026-06-05 07:42:00,63671.86,63676.61,63633.33,63635.0,0.35536856
2026-06-05 07:43:00,63634.01,63651.18,63614.55,63651.18,0.61710781
2026-06-05 07:44:00,63651.35,63676.31,63620.69,63628.22,0.40962215
2026-06-05 07:45:00,63628.21,63700.0,63592.0,63686.06,1.61643081
2026-06-05 07:46:00,63686.06,63709.52,63654.99,63705.01,3.38125622
2026-06-05 07:47:00,63714.15,63722.18,63683.89,63697.99,0.62460859
2026-06-05 07:48:00,63694.05,63729.74,63687.38,63703.61,0.33610224
2026-06-05 07:49:00,63703.6,63703.6,63671.0,63677.5,0.44099835
2026-06-05 07:50:00,63679.72,63682.09,63604.0,63604.0,0.52742069
2026-06-05 07:51:00,63586.31,63606.35,63576.93,63576.93,0.45352675
2026-06-05 07:52:00,63564.01,63564.01,63465.66,63477.75,1.5868361
2026-06-05 07:53:00,63459.0,63485.25,63437.16,63475.49,1.10425085
2026-06-05 07:54:00,63461.82,63494.34,63441.68,63494.34,1.48739867
2026-06-05 07:55:00,63448.0,63448.0,63414.26,63418.73,0.6205865
2026-06-05 07:56:00,63413.27,63420.99,63391.38,63404.14,0.9504732
2026-06-05 07:57:00,63408.86,63428.25,63375.03,63375.03,0.45020002
2026-06-05 07:58:00,63368.34,63394.0,63352.0,63352.0,1.65896331
2026-06-05 07:59:00,63350.63,63370.0,63332.95,63346.53,0.30934243
2026-06-05 08:00:00,63332.65,63343.0,63315.0,63333.94,0.48059674
2026-06-05 08:01:00,63314.36,63314.36,63155.42,63155.42,3.56965639
2026-06-05 08:02:00,63173.38,63189.8,63149.82,63149.82,1.6248138
2026-06-05 08:03:00,63149.0,63159.47,63062.61,63071.79,3.97227113
2026-06-05 08:04:00,63081.89,63115.8,62970.74,62999.28,5.32322397
2026-06-05 08:05:00,62999.27,63113.4,62999.27,63075.02,2.44603695
2026-06-05 08:06:00,63059.52,63113.0,63049.35,63083.68,0.75885172
2026-06-05 08:07:00,63115.38,63228.29,63115.38,63190.39,1.23791563
2026-06-05 08:08:00,63190.38,63190.38,63045.97,63049.0,1.03661643
2026-06-05 08:09:00,63051.0,63149.49,63043.22,63149.49,0.62324187
2026-06-05 08:10:00,63144.81,63162.0,63064.0,63088.02,1.14137802
2026-06-05 08:11:00,63082.79,63134.55,63082.79,63106.98,1.02817182
2026-06-05 08:12:00,63097.86,63209.0,63097.86,63206.05,2.41664146
2026-06-05 08:13:00,63225.63,63225.63,63151.01,63186.94,0.47529205
2026-06-05 08:14:00,63200.54,63253.02,63200.54,63253.02,0.33426087
2026-06-05 08:15:00,63292.94,63292.94,63191.51,63247.64,1.84478916
2026-06-05 08:16:00,63214.21,63245.0,63181.78,63245.0,0.4347107
2026-06-05 08:17:00,63264.69,63338.31,63226.13,63338.31,0.88148744
2026-06-05 08:18:00,63355.45,63357.46,63301.2,63331.71,1.14546544
2026-06-05 08:19:00,63331.72,63348.55,63253.27,63277.19,1.4789649
2026-06-05 08:20:00,63283.81,63283.81,63212.75,63226.0,0.91746682
2026-06-05 08:21:00,63226.0,63274.52,63220.0,63242.95,1.15365509
2026-06-05 08:22:00,63225.37,63225.37,63088.4,63108.11,0.70995749
2026-06-05 08:23:00,63113.64,63147.0,63069.09,63147.0,2.10738328
2026-06-05 08:24:00,63141.9,63232.32,63141.9,63232.32,0.48747818
2026-06-05 08:25:00,63241.0,63282.07,63205.77,63216.82,1.74516545
2026-06-05 08:26:00,63222.01,63274.17,63193.25,63210.4,3.09662798
2026-06-05 08:27:00,63191.95,63252.0,63191.95,63252.0,0.51097138
2026-06-05 08:28:00,63251.0,63272.0,63217.96,63243.03,0.86558875
2026-06-05 08:29:00,63239.64,63273.08,63236.27,63273.08,1.32816737
2026-06-05 08:30:00,63276.32,63492.0,63276.32,63426.33,1.81543141
2026-06-05 08:31:00,63421.43,63448.95,63374.66,63448.95,0.86643466
2026-06-05 08:32:00,63454.5,63454.5,63339.39,63356.75,0.99418504
2026-06-05 08:33:00,63364.32,63401.68,63353.0,63378.23,0.76062379
2026-06-05 08:34:00,63383.0,63383.0,63303.38,63320.99,0.53658345
2026-06-05 08:35:00,63334.0,63405.3,63310.81,63393.02,0.91217492
2026-06-05 08:36:00,63402.99,63436.8,63392.0,63392.0,0.35293303
2026-06-05 08:37:00,63376.78,63413.26,63366.22,63385.0,1.0226086
2026-06-05 08:38:00,63388.16,63388.16,63197.0,63210.02,1.01301772
2026-06-05 08:39:00,63224.64,63254.27,63215.34,63241.58,0.51126078
2026-06-05 08:40:00,63224.3,63282.25,63223.63,63262.13,2.06842066
2026-06-05 08:41:00,63270.85,63284.97,63247.11,63247.11,1.11201747
2026-06-05 08:42:00,63275.99,63280.32,63224.0,63225.0,0.62015951
2026-06-05 08:43:00,63233.54,63296.12,63211.0,63288.62,0.37966263
2026-06-05 08:44:00,63302.67,63361.0,63289.76,63361.0,0.23625378
2026-06-05 08:45:00,63370.22,63370.22,63287.14,63287.14,1.74975028
2026-06-05 08:46:00,63280.84,63311.43,63270.06,63278.73,0.85427688
2026-06-05 08:47:00,63281.0,63305.41,63239.36,63286.99,0.997558
2026-06-05 08:48:00,63293.15,63296.74,63229.71,63232.0,0.72460985
2026-06-05 08:49:00,63243.6,63271.3,63230.95,63246.0,0.92651481
2026-06-05 08:50:00,63241.02,63241.02,63178.8,63187.81,0.47766345
2026-06-05 08:51:00,63187.53,63263.21,63170.8,63263.21,0.87197446
2026-06-05 08:52:00,63235.18,63275.73,63212.99,63222.0,0.57131298
2026-06-05 08:53:00,63226.34,63272.15,63226.34,63259.24,3.89330968
2026-06-05 08:54:00,63251.51,63272.73,63244.01,63267.21,0.21784698
2026-06-05 08:55:00,63262.0,63301.14,63212.0,63281.28,2.85742831
2026-06-05 08:56:00,63284.78,63364.11,63279.0,63341.78,2.07311865
2026-06-05 08:57:00,63338.0,63383.95,63310.76,63310.76,0.42293082
2026-06-05 08:58:00,63306.7,63308.44,63266.06,63308.44,0.22535047
2026-06-05 08:59:00,63323.71,63324.98,63297.0,63297.0,0.60943831
