timestamp,open,high,low,close,volume
2026-05-28 17:38:00,73362.96,73370.99,73337.04,73363.93,1.13228447
2026-05-28 17:39:00,73364.07,73417.79,73364.07,73417.79,1.17396902
2026-05-28 17:40:00,73417.79,73423.21,73403.45,73423.14,2.10998817
2026-05-28 17:41:00,73422.45,73422.45,73414.74,73414.74,0.33872729
2026-05-28 17:42:00,73414.74,73414.75,73388.23,73396.76,0.52347324
2026-05-28 17:43:00,73396.76,73396.77,73386.03,73396.76,1.91722636
2026-05-28 17:44:00,73385.5,73392.01,73366.92,73366.93,0.29293588
2026-05-28 17:45:00,73366.92,73620.9,73366.92,73585.1,4.97522445
2026-05-28 17:46:00,73570.8,73572.49,73499.49,73519.67,1.60577333
2026-05-28 17:47:00,73519.67,73541.0,73502.21,73502.21,1.75045861
2026-05-28 17:48:00,73502.25,73570.69,73502.25,73532.83,1.11097773
2026-05-28 17:49:00,73532.83,73541.01,73524.86,73532.86,0.7955411
2026-05-28 17:50:00,73532.85,73532.85,73517.7,73517.7,0.21995443
2026-05-28 17:51:00,73517.7,73517.71,73478.02,73478.02,0.25372627
2026-05-28 17:52:00,73472.55,73486.74,73453.29,73461.99,0.92635671
2026-05-28 17:53:00,73457.33,73457.33,73423.11,73423.11,0.6467162
2026-05-28 17:54:00,73414.51,73427.45,73414.51,73419.86,0.19442271
2026-05-28 17:55:00,73419.76,73419.76,73382.52,73382.52,0.93306011
2026-05-28 17:56:00,73386.0,73392.13,73374.99,73391.41,0.04205552
2026-05-28 17:57:00,73391.4,73416.06,73391.4,73416.06,1.6450408
2026-05-28 17:58:00,73423.4,73463.48,73423.4,73447.91,1.0264238
2026-05-28 17:59:00,73442.74,73446.47,73435.0,73435.0,0.18459909
2026-05-28 18:00:00,73435.0,73435.0,73402.99,73409.1,0.73301075
2026-05-28 18:01:00,73410.06,73452.21,73410.06,73418.41,1.03953245
2026-05-28 18:02:00,73430.57,73505.53,73430.57,73505.53,1.1360249
2026-05-28 18:03:00,73505.53,73517.36,73493.14,73512.38,0.30996939
2026-05-28 18:04:00,73512.34,73512.34,73488.7,73488.7,0.13769237
2026-05-28 18:05:00,73488.7,73499.35,73488.7,73498.0,0.70480537
2026-05-28 18:06:00,73498.0,73498.0,73480.0,73480.0,0.01851328
2026-05-28 18:07:00,73480.0,73543.94,73480.0,73543.93,0.57596626
2026-05-28 18:08:00,73543.94,73620.0,73543.94,73616.93,0.82888845
2026-05-28 18:09:00,73610.67,73610.67,73567.09,73580.95,0.21800331
2026-05-28 18:10:00,73580.95,73580.95,73539.8,73558.09,0.81475232
2026-05-28 18:11:00,73559.03,73576.45,73554.73,73565.99,0.30957487
2026-05-28 18:12:00,73565.99,73567.05,73555.44,73566.0,0.04903154
2026-05-28 18:13:00,73567.04,73567.04,73555.44,73559.88,0.12255489
2026-05-28 18:14:00,73559.88,73559.88,73497.7,73518.12,0.83563101
2026-05-28 18:15:00,73518.12,73546.63,73518.12,73545.99,0.26233467
2026-05-28 18:16:00,73545.99,73640.1,73545.99,73629.28,0.96698117
2026-05-28 18:17:00,73618.0,73618.0,73564.3,73564.31,0.32338826
2026-05-28 18:18:00,73559.84,73560.78,73538.02,73555.84,0.24227323
2026-05-28 18:19:00,73541.68,73542.25,73497.91,73497.91,0.49235957
2026-05-28 18:20:00,73497.92,73507.99,73479.09,73479.09,0.74696048
2026-05-28 18:21:00,73481.06,73561.22,73481.06,73557.39,0.62424081
2026-05-28 18:22:00,73561.23,73561.23,73504.3,73504.3,0.43587777
2026-05-28 18:23:00,73504.3,73504.3,73484.82,73484.83,0.27446861
2026-05-28 18:24:00,73484.83,73528.43,73484.83,73528.42,0.44668508
2026-05-28 18:25:00,73528.0,73537.99,73508.5,73508.51,0.13736658
2026-05-28 18:26:00,73508.51,73527.99,73508.51,73527.99,0.0892192
2026-05-28 18:27:00,73527.98,73538.0,73522.28,73522.28,0.1998576
2026-05-28 18:28:00,73505.71,73514.2,73480.99,73480.99,0.75842552
2026-05-28 18:29:00,73476.32,73476.5,73466.5,73472.3,0.19744735
2026-05-28 18:30:00,73472.3,73502.41,73468.86,73477.24,0.73636324
2026-05-28 18:31:00,73481.76,73507.87,73481.76,73489.42,0.53010488
2026-05-28 18:32:00,73489.42,73513.3,73489.42,73503.82,0.538771
2026-05-28 18:33:00,73503.13,73513.3,73503.13,73512.03,0.69254929
2026-05-28 18:34:00,73512.04,73566.48,73512.04,73546.57,0.79227564
2026-05-28 18:35:00,73534.5,73534.5,73516.35,73516.36,0.4557825
2026-05-28 18:36:00,73512.02,73516.36,73512.02,73512.03,0.44602578
2026-05-28 18:37:00,73512.03,73517.34,73478.93,73478.93,0.18171756
2026-05-28 18:38:00,73478.93,73519.88,73478.93,73484.17,0.94178425
2026-05-28 18:39:00,73481.37,73487.76,73472.4,73483.26,0.33641771
2026-05-28 18:40:00,73481.14,73486.69,73470.01,73470.01,0.10782618
2026-05-28 18:41:00,73470.01,73516.49,73470.01,73504.27,1.10457503
2026-05-28 18:42:00,73509.97,73509.97,73493.2,73499.41,0.14342488
2026-05-28 18:43:00,73493.4,73493.42,73479.21,73488.26,4.2643197
2026-05-28 18:44:00,73489.44,73490.64,73480.05,73483.08,3.3735034
2026-05-28 18:45:00,73483.07,73510.1,73483.07,73509.21,1.14500093
2026-05-28 18:46:00,73509.21,73509.21,73467.63,73467.71,0.98876738
2026-05-28 18:47:00,73479.3,73511.73,73479.3,73511.72,0.44304778
2026-05-28 18:48:00,73511.72,73511.72,73499.39,73500.98,0.13037288
2026-05-28 18:49:00,73502.19,73532.99,73493.29,73493.29,1.14556149
2026-05-28 18:50:00,73493.3,73519.78,73493.29,73515.25,0.20039346
2026-05-28 18:51:00,73517.88,73532.0,73517.88,73532.0,0.13901436
2026-05-28 18:52:00,73535.7,73547.99,73533.49,73538.56,0.38437153
2026-05-28 18:53:00,73538.56,73560.18,73530.91,73554.59,0.44447174
2026-05-28 18:54:00,73554.59,73568.94,73549.85,73552.99,0.63606865
2026-05-28 18:55:00,73547.08,73608.0,73547.08,73576.03,1.09406387
2026-05-28 18:56:00,73577.38,73585.9,73570.35,73585.89,0.26470607
2026-05-28 18:57:00,73585.9,73594.01,73585.16,73587.31,1.46390265
2026-05-28 18:58:00,73587.31,73587.31,73520.94,73520.94,0.48007863
2026-05-28 18:59:00,73520.94,73555.97,73508.02,73537.77,6.91283089
2026-05-28 19:00:00,73537.77,73537.77,73476.57,73476.57,0.45221558
2026-05-28 19:01:00,73462.59,73462.59,73424.27,73440.72,0.42392434
2026-05-28 19:02:00,73445.08,73452.23,73436.27,73448.66,0.67097765
2026-05-28 19:03:00,73448.67,73453.43,73444.02,73444.02,0.14497303
2026-05-28 19:04:00,73438.8,73438.8,73396.55,73417.89,0.8021882
2026-05-28 19:05:00,73429.82,73469.35,73429.82,73469.35,1.88962489
2026-05-28 19:06:00,73465.43,73465.99,73465.14,73465.74,0.24926792
2026-05-28 19:07:00,73465.14,73465.14,73438.7,73441.05,0.54804803
2026-05-28 19:08:00,73429.99,73430.0,73405.09,73422.03,0.86808872
2026-05-28 19:09:00,73422.02,73422.02,73379.12,73385.57,0.7824627
2026-05-28 19:10:00,73397.33,73397.33,73357.84,73357.85,4.26607448
2026-05-28 19:11:00,73347.24,73365.67,73335.37,73365.67,4.1670244
2026-05-28 19:12:00,73361.1,73363.29,73359.64,73362.04,1.80359954
2026-05-28 19:13:00,73362.03,73362.03,73334.59,73334.59,5.82990855
2026-05-28 19:14:00,73336.0,73353.76,73336.0,73353.76,0.64360373
2026-05-28 19:15:00,73353.77,73354.99,73310.0,73327.93,1.8987962
2026-05-28 19:16:00,73327.93,73349.0,73327.93,73349.0,0.59485016
2026-05-28 19:17:00,73353.36,73370.0,73331.99,73331.99,0.75728021
2026-05-28 19:18:00,73331.04,73358.97,73331.04,73356.34,0.54888417
2026-05-28 19:19:00,73356.34,73373.0,73356.33,73372.99,0.81251475
2026-05-28 19:20:00,73372.99,73385.0,73364.04,73385.0,0.53988773
2026-05-28 19:21:00,73385.0,73385.01,73378.78,73385.01,0.27380388
2026-05-28 19:22:00,73385.01,73403.81,73382.01,73382.01,0.43930517
2026-05-28 19:23:00,73382.99,73382.99,73365.32,73372.24,0.82874647
2026-05-28 19:24:00,73372.25,73395.0,73372.25,73394.99,0.70348744
2026-05-28 19:25:00,73395.0,73404.99,73393.57,73404.99,0.2030421
2026-05-28 19:26:00,73404.99,73406.16,73389.9,73396.99,0.47209621
2026-05-28 19:27:00,73396.5,73399.98,73392.77,73399.98,0.04298663
2026-05-28 19:28:00,73399.98,73434.09,73399.98,73427.02,2.34308353
2026-05-28 19:29:00,73427.02,73432.08,73427.01,73432.08,0.20851721
2026-05-28 19:30:00,73436.0,73469.91,73436.0,73440.31,1.11827319
2026-05-28 19:31:00,73449.32,73449.32,73441.2,73442.0,1.58279923
2026-05-28 19:32:00,73441.2,73442.0,73416.67,73416.67,0.63135674
2026-05-28 19:33:00,73416.67,73429.05,73392.78,73393.99,1.63792661
2026-05-28 19:34:00,73393.99,73401.97,73357.24,73357.27,1.64711552
2026-05-28 19:35:00,73357.17,73357.17,73305.12,73305.12,1.71601916
2026-05-28 19:36:00,73305.13,73338.21,73305.13,73317.07,2.70258744
2026-05-28 19:37:00,73317.08,73335.39,73304.4,73335.39,1.48524567
2026-05-28 19:38:00,73335.38,73339.0,73324.19,73326.05,2.03528616
2026-05-28 19:39:00,73326.05,73340.99,73313.8,73314.99,1.31661578
2026-05-28 19:40:00,73313.8,73326.14,73313.79,73322.03,0.47658054
2026-05-28 19:41:00,73326.0,73340.79,73322.78,73330.55,1.75553109
2026-05-28 19:42:00,73329.72,73329.72,73311.03,73311.03,0.30581638
2026-05-28 19:43:00,73313.39,73321.95,73310.38,73319.1,0.54470793
2026-05-28 19:44:00,73319.09,73319.09,73315.59,73315.66,1.12111115
2026-05-28 19:45:00,73315.67,73377.96,73315.67,73377.96,0.71128176
2026-05-28 19:46:00,73377.95,73377.95,73338.68,73347.49,0.57767001
2026-05-28 19:47:00,73347.5,73374.64,73347.5,73374.64,0.39293727
2026-05-28 19:48:00,73374.64,73392.0,73361.75,73375.0,0.97522507
2026-05-28 19:49:00,73375.0,73385.31,73375.0,73385.31,0.27964345
2026-05-28 19:50:00,73385.3,73385.31,73368.03,73383.0,0.65577055
2026-05-28 19:51:00,73385.31,73399.89,73385.31,73399.88,0.44890061
2026-05-28 19:52:00,73399.89,73400.0,73376.03,73376.03,0.33769635
2026-05-28 19:53:00,73379.0,73396.0,73289.19,73289.19,2.17563628
2026-05-28 19:54:00,73289.19,73349.0,73266.8,73348.99,1.62729925
2026-05-28 19:55:00,73349.0,73379.0,73349.0,73353.0,2.32097554
2026-05-28 19:56:00,73353.43,73353.43,73306.35,73306.35,4.23421728
2026-05-28 19:57:00,73303.38,73322.0,73300.0,73322.0,3.79186986
2026-05-28 19:58:00,73322.0,73362.89,73322.0,73360.71,1.30448335
2026-05-28 19:59:00,73360.71,73363.0,73278.78,73301.0,1.84166799
2026-05-28 20:00:00,73308.82,73336.0,73308.82,73335.07,1.08364753
2026-05-28 20:01:00,73328.74,73328.74,73274.75,73295.34,0.11349596
2026-05-28 20:02:00,73290.89,73290.89,73256.66,73256.66,0.11059489
2026-05-28 20:03:00,73253.86,73281.34,73253.63,73255.7,0.57958174
2026-05-28 20:04:00,73237.39,73257.15,73224.86,73252.72,0.65253967
2026-05-28 20:05:00,73252.72,73257.12,73228.49,73230.97,0.45325557
2026-05-28 20:06:00,73228.51,73230.64,73214.61,73217.24,0.38960007
2026-05-28 20:07:00,73217.25,73237.45,73189.11,73206.68,1.49123384
2026-05-28 20:08:00,73209.06,73209.06,73153.96,73157.97,0.29279138
2026-05-28 20:09:00,73154.47,73209.64,73137.31,73204.29,1.32259326
2026-05-28 20:10:00,73209.96,73223.98,73201.79,73223.98,0.26778997
2026-05-28 20:11:00,73223.99,73430.0,73215.0,73374.29,6.64978865
2026-05-28 20:12:00,73365.0,73365.0,73332.9,73333.02,0.68254092
2026-05-28 20:13:00,73340.02,73340.02,73311.99,73312.5,0.49514142
2026-05-28 20:14:00,73312.51,73335.74,73312.51,73335.74,0.06346317
2026-05-28 20:15:00,73329.0,73346.82,73329.0,73346.82,0.20060548
2026-05-28 20:16:00,73346.83,73370.52,73346.83,73370.52,0.18334924
2026-05-28 20:17:00,73366.0,73383.0,73343.93,73383.0,0.1657041
2026-05-28 20:18:00,73383.0,73426.0,73370.88,73426.0,0.44947552
2026-05-28 20:19:00,73430.73,73458.0,73430.73,73455.34,0.54283518
2026-05-28 20:20:00,73457.58,73491.08,73457.58,73491.08,0.10671032
2026-05-28 20:21:00,73490.67,73520.0,73472.01,73498.34,3.23057375
2026-05-28 20:22:00,73498.35,73520.61,73497.42,73520.61,0.47806752
2026-05-28 20:23:00,73520.6,73520.6,73507.0,73507.0,0.37648208
2026-05-28 20:24:00,73507.0,73507.0,73493.66,73493.67,0.02048749
2026-05-28 20:25:00,73493.67,73523.45,73493.66,73515.96,0.08880558
2026-05-28 20:26:00,73515.97,73515.97,73491.28,73491.29,0.03860441
2026-05-28 20:27:00,73491.29,73521.28,73491.29,73520.21,0.25252873
2026-05-28 20:28:00,73519.04,73552.0,73519.04,73552.0,0.04925905
2026-05-28 20:29:00,73552.01,73552.01,73548.46,73548.47,0.02937003
2026-05-28 20:30:00,73536.33,73563.5,73536.33,73542.09,0.18492419
2026-05-28 20:31:00,73542.08,73542.08,73507.56,73529.26,0.79475269
2026-05-28 20:32:00,73530.95,73559.49,73530.95,73554.0,0.30810041
2026-05-28 20:33:00,73554.0,73554.01,73551.7,73551.71,0.02518953
2026-05-28 20:34:00,73551.71,73551.71,73502.75,73511.11,1.48430437
2026-05-28 20:35:00,73513.0,73521.96,73513.0,73521.96,0.02273999
2026-05-28 20:36:00,73521.96,73535.16,73521.96,73533.41,0.10949819
2026-05-28 20:37:00,73533.41,73533.41,73533.41,73533.41,0.00929304
2026-05-28 20:38:00,73527.79,73562.55,73527.79,73562.55,0.1961737
2026-05-28 20:39:00,73562.55,73588.96,73562.55,73566.88,0.17716956
2026-05-28 20:40:00,73566.87,73575.88,73565.43,73565.44,0.54621263
2026-05-28 20:41:00,73565.44,73574.23,73565.44,73571.27,0.10914677
2026-05-28 20:42:00,73571.27,73571.28,73558.9,73558.93,2.24886852
2026-05-28 20:43:00,73558.94,73603.26,73558.94,73599.02,0.30558563
2026-05-28 20:44:00,73599.03,73609.01,73581.6,73592.11,0.4378256
2026-05-28 20:45:00,73591.69,73591.69,73531.39,73531.39,0.36726153
2026-05-28 20:46:00,73531.38,73564.85,73530.95,73556.93,0.09469203
2026-05-28 20:47:00,73556.94,73556.94,73541.88,73547.01,0.03223592
2026-05-28 20:48:00,73547.01,73570.18,73547.01,73554.98,0.69311145
2026-05-28 20:49:00,73555.7,73574.85,73555.7,73573.48,0.01164365
2026-05-28 20:50:00,73573.47,73574.84,73557.33,73574.84,0.29342097
2026-05-28 20:51:00,73574.83,73577.77,73574.83,73577.77,0.32897203
2026-05-28 20:52:00,73577.77,73577.77,73559.0,73559.0,0.4495314
2026-05-28 20:53:00,73559.0,73559.0,73551.57,73555.81,0.03486363
2026-05-28 20:54:00,73555.82,73555.82,73555.81,73555.81,0.00677224
2026-05-28 20:55:00,73548.7,73548.7,73488.0,73494.01,0.20938328
2026-05-28 20:56:00,73494.01,73495.01,73467.69,73482.0,0.22114661
2026-05-28 20:57:00,73482.0,73482.0,73481.99,73481.99,0.01114385
2026-05-28 20:58:00,73481.99,73482.03,73472.94,73473.66,0.46997199
2026-05-28 20:59:00,73469.52,73469.52,73469.52,73469.52,0.00615779
2026-05-28 21:00:00,73479.0,73501.0,73479.0,73499.82,0.16810988
2026-05-28 21:01:00,73490.82,73491.73,73490.81,73491.73,0.01206737
2026-05-28 21:02:00,73498.42,73501.75,73477.83,73478.4,0.72038286
2026-05-28 21:03:00,73478.4,73488.09,73478.4,73481.04,0.03767654
2026-05-28 21:04:00,73478.98,73478.98,73460.72,73461.8,0.06628117
2026-05-28 21:05:00,73461.79,73470.59,73457.0,73470.58,0.04805747
2026-05-28 21:06:00,73470.01,73489.37,73470.01,73475.3,0.17437315
2026-05-28 21:07:00,73475.21,73486.99,73469.4,73482.24,0.46175391
2026-05-28 21:08:00,73482.24,73541.65,73482.24,73536.01,0.21769522
2026-05-28 21:09:00,73531.6,73539.99,73531.6,73534.47,1.07709876
2026-05-28 21:10:00,73534.47,73551.93,73534.46,73538.9,0.2059803
2026-05-28 21:11:00,73540.77,73547.95,73540.77,73547.95,0.10217834
2026-05-28 21:12:00,73547.94,73547.94,73539.82,73539.82,0.02572055
2026-05-28 21:13:00,73524.29,73601.01,73524.29,73586.0,0.49039819
2026-05-28 21:14:00,73568.66,73584.01,73556.45,73584.01,0.31912202
2026-05-28 21:15:00,73584.01,73590.23,73580.11,73590.22,0.13158153
2026-05-28 21:16:00,73590.23,73614.02,73590.23,73614.02,0.22550982
2026-05-28 21:17:00,73609.99,73626.55,73605.85,73610.0,0.35529663
2026-05-28 21:18:00,73616.02,73622.88,73610.0,73610.0,0.03268078
2026-05-28 21:19:00,73610.01,73610.01,73571.02,73571.03,0.87760821
2026-05-28 21:20:00,73571.03,73600.99,73571.03,73600.0,0.65769434
2026-05-28 21:21:00,73600.01,73600.78,73600.01,73600.77,0.01178125
2026-05-28 21:22:00,73600.78,73615.31,73600.78,73615.31,0.25924841
2026-05-28 21:23:00,73613.29,73613.29,73605.61,73608.62,0.02784971
2026-05-28 21:24:00,73608.61,73650.27,73608.61,73641.47,0.12792533
2026-05-28 21:25:00,73641.46,73643.94,73635.78,73635.78,0.07367738
2026-05-28 21:26:00,73635.78,73649.09,73635.78,73645.55,0.19849687
2026-05-28 21:27:00,73642.95,73660.78,73641.59,73641.6,5.54978795
2026-05-28 21:28:00,73641.6,73641.6,73637.92,73637.92,0.03424384
2026-05-28 21:29:00,73637.92,73637.92,73578.19,73591.9,6.25587554
2026-05-28 21:30:00,73591.9,73591.9,73580.18,73589.23,1.32283885
2026-05-28 21:31:00,73589.24,73596.4,73589.23,73593.0,0.03535465
2026-05-28 21:32:00,73593.0,73593.0,73592.99,73593.0,0.00562294
2026-05-28 21:33:00,73592.99,73607.13,73592.99,73607.13,0.18991742
2026-05-28 21:34:00,73609.0,73631.11,73609.0,73626.21,1.24901842
2026-05-28 21:35:00,73626.21,73626.21,73624.8,73624.81,0.06036706
2026-05-28 21:36:00,73624.81,73624.81,73619.4,73619.4,0.10409961
2026-05-28 21:37:00,73616.7,73715.01,73616.7,73662.99,3.45541819
2026-05-28 21:38:00,73663.0,73693.45,73663.0,73688.5,0.71895533
2026-05-28 21:39:00,73693.71,73693.71,73670.42,73681.36,1.01683611
2026-05-28 21:40:00,73681.36,73694.12,73681.36,73692.36,0.55856506
2026-05-28 21:41:00,73691.3,73764.0,73691.3,73732.33,1.42617897
2026-05-28 21:42:00,73732.86,73803.0,73720.06,73790.0,0.99503341
2026-05-28 21:43:00,73774.1,73810.83,73768.99,73786.99,0.20502747
2026-05-28 21:44:00,73786.99,73809.79,73773.01,73798.25,1.14519812
2026-05-28 21:45:00,73798.24,73798.24,73727.99,73730.03,1.27716208
2026-05-28 21:46:00,73738.2,73746.73,73722.01,73737.0,0.4295178
2026-05-28 21:47:00,73743.87,73743.87,73727.15,73727.15,0.00160909
2026-05-28 21:48:00,73746.21,73746.21,73722.14,73722.14,0.23368192
2026-05-28 21:49:00,73722.15,73734.0,73722.14,73734.0,0.27283575
2026-05-28 21:50:00,73723.01,73723.01,73686.81,73686.81,1.10657374
2026-05-28 21:51:00,73706.31,73729.01,73706.31,73729.01,0.12801397
2026-05-28 21:52:00,73740.93,73766.79,73729.6,73766.79,0.47442041
2026-05-28 21:53:00,73775.03,73775.03,73733.71,73748.0,0.51667307
2026-05-28 21:54:00,73751.99,73751.99,73731.54,73731.54,0.38767034
2026-05-28 21:55:00,73731.53,73748.86,73731.53,73748.86,0.28844144
2026-05-28 21:56:00,73748.85,73748.85,73731.36,73742.95,0.4836361
2026-05-28 21:57:00,73742.95,73745.94,73731.36,73731.36,0.17667443
2026-05-28 21:58:00,73731.53,73764.0,73731.52,73746.0,0.87962353
2026-05-28 21:59:00,73746.01,73746.01,73720.82,73720.83,0.17655852
2026-05-28 22:00:00,73719.0,73784.62,73716.0,73784.62,2.1777222
2026-05-28 22:01:00,73786.0,73848.0,73720.99,73720.99,1.24613358
2026-05-28 22:02:00,73720.99,73741.97,73719.97,73719.97,0.03951228
2026-05-28 22:03:00,73719.98,73719.98,73655.99,73661.86,0.38187512
2026-05-28 22:04:00,73650.99,73694.58,73650.99,73667.13,0.61583194
2026-05-28 22:05:00,73667.13,73669.97,73648.88,73658.65,0.55729703
2026-05-28 22:06:00,73653.18,73684.0,73653.17,73658.83,0.20885928
2026-05-28 22:07:00,73658.82,73658.82,73625.99,73625.99,0.21077671
2026-05-28 22:08:00,73625.99,73625.99,73602.0,73616.74,0.26174713
2026-05-28 22:09:00,73620.0,73652.28,73617.26,73647.86,0.34582701
2026-05-28 22:10:00,73650.84,73650.84,73599.61,73638.8,1.45100416
2026-05-28 22:11:00,73638.8,73638.8,73610.99,73616.87,0.45703781
2026-05-28 22:12:00,73603.15,73612.12,73599.83,73611.3,0.30096566
2026-05-28 22:13:00,73611.3,73611.3,73601.68,73601.69,0.01404438
2026-05-28 22:14:00,73601.69,73609.04,73595.35,73609.04,0.01123496
2026-05-28 22:15:00,73609.04,73618.32,73592.1,73607.79,0.27438589
2026-05-28 22:16:00,73607.79,73609.07,73607.78,73607.79,0.35596383
2026-05-28 22:17:00,73607.79,73607.79,73591.97,73591.97,0.29014919
2026-05-28 22:18:00,73591.97,73592.6,73591.97,73592.59,0.01802858
2026-05-28 22:19:00,73592.6,73592.6,73574.19,73574.19,0.45165295
2026-05-28 22:20:00,73574.18,73574.19,73574.18,73574.18,0.06810107
2026-05-28 22:21:00,73570.01,73570.01,73537.01,73554.12,0.20677008
2026-05-28 22:22:00,73557.0,73575.01,73557.0,73575.0,0.11656994
2026-05-28 22:23:00,73575.0,73575.01,73575.0,73575.0,0.00226152
2026-05-28 22:24:00,73575.01,73599.04,73575.01,73594.23,0.45913873
2026-05-28 22:25:00,73594.21,73598.43,73559.64,73579.78,1.12124452
2026-05-28 22:26:00,73577.0,73577.0,73555.15,73555.84,0.1571777
2026-05-28 22:27:00,73555.84,73555.84,73509.59,73509.59,0.92997281
2026-05-28 22:28:00,73509.59,73522.71,73505.99,73518.67,0.52241725
2026-05-28 22:29:00,73518.67,73518.67,73511.01,73511.01,0.17679248
2026-05-28 22:30:00,73511.0,73514.01,73495.01,73495.01,0.30373229
2026-05-28 22:31:00,73495.01,73495.01,73478.99,73478.99,0.08617018
2026-05-28 22:32:00,73478.99,73487.06,73478.99,73480.44,0.44625314
2026-05-28 22:33:00,73480.44,73480.44,73450.64,73466.02,0.3707443
2026-05-28 22:34:00,73466.02,73474.99,73454.14,73474.99,1.4778211
2026-05-28 22:35:00,73475.0,73475.0,73456.0,73457.01,0.24947146
2026-05-28 22:36:00,73457.02,73468.08,73457.02,73461.01,0.24436611
2026-05-28 22:37:00,73459.0,73471.04,73459.0,73463.99,0.00277669
2026-05-28 22:38:00,73463.01,73472.24,73463.01,73468.95,0.0220823
2026-05-28 22:39:00,73468.96,73468.96,73445.09,73448.88,2.84042874
2026-05-28 22:40:00,73448.88,73448.88,73427.0,73430.0,1.115606
2026-05-28 22:41:00,73429.99,73429.99,73396.0,73409.99,0.41414538
2026-05-28 22:42:00,73419.84,73419.84,73403.0,73405.79,0.00740153
2026-05-28 22:43:00,73405.78,73406.17,73400.91,73402.02,0.03754913
2026-05-28 22:44:00,73402.02,73402.91,73402.01,73402.91,0.02694619
2026-05-28 22:45:00,73402.01,73430.82,73402.01,73430.82,0.19283216
2026-05-28 22:46:00,73430.82,73434.99,73428.75,73434.98,0.04621981
2026-05-28 22:47:00,73432.0,73432.01,73430.55,73430.55,0.02801317
2026-05-28 22:48:00,73430.55,73434.0,73430.55,73433.41,0.53877022
2026-05-28 22:49:00,73433.41,73473.4,73433.4,73467.11,0.37868125
2026-05-28 22:50:00,73466.18,73491.35,73465.25,73491.35,0.17925969
2026-05-28 22:51:00,73491.35,73491.35,73470.99,73470.99,0.28921275
2026-05-28 22:52:00,73470.99,73470.99,73426.84,73426.84,0.24258018
2026-05-28 22:53:00,73414.64,73416.0,73414.64,73416.0,0.0087502
2026-05-28 22:54:00,73416.0,73416.63,73398.0,73411.98,0.4336361
2026-05-28 22:55:00,73411.98,73411.98,73402.0,73405.55,0.14152165
2026-05-28 22:56:00,73405.55,73410.98,73405.54,73410.98,0.03456731
2026-05-28 22:57:00,73418.0,73418.0,73390.99,73391.0,0.35338154
2026-05-28 22:58:00,73390.99,73390.99,73357.85,73361.85,0.79619102
2026-05-28 22:59:00,73350.42,73369.59,73350.42,73369.59,0.07366624
2026-05-28 23:00:00,73369.59,73446.35,73369.59,73397.0,0.47684012
2026-05-28 23:01:00,73398.96,73420.42,73396.41,73420.42,0.14070256
2026-05-28 23:02:00,73420.41,73426.65,73420.41,73426.65,0.00698652
2026-05-28 23:03:00,73426.66,73468.76,73426.66,73463.0,0.16551171
2026-05-28 23:04:00,73462.0,73462.0,73440.66,73440.67,0.16113997
2026-05-28 23:05:00,73442.0,73460.26,73442.0,73446.2,0.08313056
2026-05-28 23:06:00,73442.87,73459.95,73442.87,73459.34,0.08846747
2026-05-28 23:07:00,73459.34,73470.78,73454.0,73460.73,0.14677426
2026-05-28 23:08:00,73460.72,73467.63,73460.72,73467.63,0.04074285
2026-05-28 23:09:00,73464.77,73464.77,73464.76,73464.77,0.00536955
2026-05-28 23:10:00,73464.77,73469.0,73464.76,73468.99,0.03150688
